Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Skullcrusher (Barbell)",1,30.0,10,0,0,"",,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Skullcrusher (Barbell)",2,30.0,8,0,0,,,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Skullcrusher (Barbell)",3,30.0,8,0,0,,,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,15,0,0,"Rope",,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10,0,0,,,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,9,0,0,,,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Triceps Dip",1,90.0,13,0,0,"Machine",,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Triceps Dip",2,90.0,8,0,0,,,
2024-01-15 10:29:59,"Bicep & Tricep",1h 12m,"Triceps Dip",3,90.0,10,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press - Close Grip (Barbell)",1,74.99999999999999,10,0,0,"","",
2024-01-17 09:55:24,"Chest",43m,"Bench Press - Close Grip (Barbell)",2,74.99999999999999,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press - Close Grip (Barbell)",3,74.99999999999999,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press - Close Grip (Barbell)",4,70.0,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press - Close Grip (Barbell)",5,65.0,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press - Close Grip (Barbell)",6,60.0,10,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Bench Press (Barbell)",1,74.99999999999999,8,0,0,"",,
2024-01-17 09:55:24,"Chest",43m,"Incline Bench Press (Barbell)",2,70.0,5,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Bench Press (Barbell)",3,65.0,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Bench Press (Barbell)",4,60.0,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Bench Press (Barbell)",5,55.0,10,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Bench Press (Barbell)",6,55.0,7,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press (Dumbbell)",1,50.0,12,0,0,"",,
2024-01-17 09:55:24,"Chest",43m,"Bench Press (Dumbbell)",2,50.0,10,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Press (Dumbbell)",3,50.0,6,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Dumbel Hammer Press",1,40.0,10,0,0,"",,
2024-01-17 09:55:24,"Chest",43m,"Bench Dumbel Hammer Press",2,40.0,7,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Bench Dumbel Hammer Press",3,30.0,10,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Chest Fly (Dumbbell)",1,30.0,10,0,0,"",,
2024-01-17 09:55:24,"Chest",43m,"Chest Fly (Dumbbell)",2,30.0,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Chest Fly (Dumbbell)",3,30.0,8,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Chest Fly (Dumbbell)",1,30.0,8,0,0,"",,
2024-01-17 09:55:24,"Chest",43m,"Incline Chest Fly (Dumbbell)",2,30.0,6,0,0,,,
2024-01-17 09:55:24,"Chest",43m,"Incline Chest Fly (Dumbbell)",3,20.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Seated Overhead Press (Barbell)",1,50.0,15,0,0,"","",
2024-01-18 19:49:05,"Shoulder",58m,"Seated Overhead Press (Barbell)",2,60.0,9,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Seated Overhead Press (Barbell)",3,60.0,8,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Seated Overhead Press (Dumbbell)",1,40.0,10,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Seated Overhead Press (Dumbbell)",2,40.0,8,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Seated Overhead Press (Dumbbell)",3,40.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Arnold Press (Dumbbell)",1,40.0,10,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Arnold Press (Dumbbell)",2,40.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Arnold Press (Dumbbell)",3,40.0,8,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Neck Shoulder Press",1,40.0,8,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Neck Shoulder Press",2,40.0,9,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Neck Shoulder Press",3,40.0,8,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Front Raise (Dumbbell)",1,24.0,10,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Front Raise (Dumbbell)",2,24.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Front Raise (Dumbbell)",3,24.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Lateral Raise (Dumbbell)",1,24.0,8,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Lateral Raise (Dumbbell)",2,24.0,8,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Lateral Raise (Dumbbell)",3,24.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Bent Over Raise",1,24.0,15,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Bent Over Raise",2,24.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Bent Over Raise",3,24.0,11,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Cross Body Raise ",1,12.0,13,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Cross Body Raise ",2,12.0,12,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Cross Body Raise ",3,12.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Super Man Raise Bench Reverse ",1,20.0,10,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Super Man Raise Bench Reverse ",2,20.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Super Man Raise Bench Reverse ",3,20.0,10,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Standing Dumbly Ass Fly",1,24.0,12,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Standing Dumbly Ass Fly",2,24.0,12,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Standing Dumbly Ass Fly",3,24.0,13,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Shrug (Barbell)",1,60.0,10,0,0,"",,
2024-01-18 19:49:05,"Shoulder",58m,"Shrug (Barbell)",2,60.0,12,0,0,,,
2024-01-18 19:49:05,"Shoulder",58m,"Shrug (Barbell)",3,60.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Barbell)",1,40.0,8,0,0,"","",
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Barbell)",3,40.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Barbell)",1,30.0,10,0,0,"Low set",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Double Arm",1,24.0,8,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Double Arm",2,24.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Double Arm",3,24.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Dumbbell)",1,12.0,8,0,0,"Single arm",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Dumbbell)",2,12.0,9,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Dumbbell)",3,12.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Hammer Curl (Dumbbell)",1,12.0,10,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Hammer Curl (Dumbbell)",2,12.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Hammer Curl (Dumbbell)",3,12.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Double Arm Seated",1,24.0,10,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Double Arm Seated",2,24.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Double Arm Seated",3,24.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Single Arm Seated",1,12.0,8,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Single Arm Seated",2,10.0,7,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl Dumbbell Single Arm Seated",3,10.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Hammer Curl Seated",1,10.0,8,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Hammer Curl Seated",2,10.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Hammer Curl Seated",3,10.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Cable)",1,10.0,15,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Cable)",2,10.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Cable)",3,10.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Machine)",1,15.0,8,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Machine)",2,15.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Bicep Curl (Machine)",3,15.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Barbell)",1,30.0,15,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Barbell)",2,40.0,9,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Dumbbell)",1,30.0,10,0,0,"Center plate",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Dumbbell)",2,30.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Dumbbell)",3,30.0,8,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Barbell)",1,30.0,12,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Barbell)",2,30.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Extension (Barbell)",3,30.0,9,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Tricep Extension Dumbbell Seated",1,30.0,8,0,0,"Center plate",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Tricep Extension Dumbbell Seated",2,30.0,6,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Tricep Extension Dumbbell Seated",3,30.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Skullcrusher (Barbell)",1,30.0,10,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Skullcrusher (Barbell)",2,30.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Skullcrusher (Barbell)",3,30.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,15,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Dip",1,90.0,15,0,0,"",,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Dip",2,100.0,10,0,0,,,
2024-01-20 16:13:31,"Bicep & Tricep",1h 17m,"Triceps Dip",3,100.0,10,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press - Close Grip (Barbell)",1,74.99999999999999,11,0,0,"","",
2024-01-21 18:56:25,"Chest",42m,"Bench Press - Close Grip (Barbell)",2,74.99999999999999,9,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press - Close Grip (Barbell)",3,74.99999999999999,9,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press - Close Grip (Barbell)",4,74.99999999999999,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press - Close Grip (Barbell)",5,70.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press - Close Grip (Barbell)",6,65.0,10,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Bench Press (Barbell)",1,74.99999999999999,8,0,0,"",,
2024-01-21 18:56:25,"Chest",42m,"Incline Bench Press (Barbell)",2,70.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Bench Press (Barbell)",3,65.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Bench Press (Barbell)",4,60.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Bench Press (Barbell)",5,55.0,10,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Bench Press (Barbell)",6,55.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press (Dumbbell)",1,50.0,12,0,0,"",,
2024-01-21 18:56:25,"Chest",42m,"Bench Press (Dumbbell)",2,50.0,10,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Press (Dumbbell)",3,50.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Dumbel Hammer Press",1,40.0,10,0,0,"",,
2024-01-21 18:56:25,"Chest",42m,"Bench Dumbel Hammer Press",2,40.0,10,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Bench Dumbel Hammer Press",3,40.0,10,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Chest Fly (Dumbbell)",1,30.0,10,0,0,"",,
2024-01-21 18:56:25,"Chest",42m,"Chest Fly (Dumbbell)",2,30.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Chest Fly (Dumbbell)",3,30.0,8,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Chest Fly (Dumbbell)",1,30.0,9,0,0,"",,
2024-01-21 18:56:25,"Chest",42m,"Incline Chest Fly (Dumbbell)",2,30.0,9,0,0,,,
2024-01-21 18:56:25,"Chest",42m,"Incline Chest Fly (Dumbbell)",3,30.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Seated Overhead Press (Barbell)",1,60.0,10,0,0,"","",
2024-01-22 21:06:11,"Shoulder",50m,"Seated Overhead Press (Barbell)",2,60.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Seated Overhead Press (Barbell)",3,60.0,5,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Seated Overhead Press (Dumbbell)",1,40.0,10,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Seated Overhead Press (Dumbbell)",2,40.0,7,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Seated Overhead Press (Dumbbell)",3,40.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Arnold Press (Dumbbell)",1,40.0,10,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Arnold Press (Dumbbell)",2,40.0,6,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Arnold Press (Dumbbell)",3,40.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Neck Shoulder Press",1,40.0,10,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Neck Shoulder Press",2,40.0,9,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Neck Shoulder Press",3,40.0,9,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Front Raise (Dumbbell)",1,30.0,8,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Front Raise (Dumbbell)",2,30.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Front Raise (Dumbbell)",3,30.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Lateral Raise (Dumbbell)",1,30.0,8,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Lateral Raise (Dumbbell)",2,30.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Lateral Raise (Dumbbell)",3,30.0,8,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Bent Over Raise",1,30.0,10,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Bent Over Raise",2,30.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Bent Over Raise",3,30.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Cross Body Raise ",1,15.0,12,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Cross Body Raise ",2,15.0,12,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Cross Body Raise ",3,15.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Super Man Raise Bench Reverse ",1,20.0,11,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Super Man Raise Bench Reverse ",2,20.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Super Man Raise Bench Reverse ",3,20.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Standing Dumbly Ass Fly",1,30.0,10,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Standing Dumbly Ass Fly",2,30.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Standing Dumbly Ass Fly",3,30.0,10,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Shrug (Barbell)",1,60.0,12,0,0,"",,
2024-01-22 21:06:11,"Shoulder",50m,"Shrug (Barbell)",2,60.0,12,0,0,,,
2024-01-22 21:06:11,"Shoulder",50m,"Shrug (Barbell)",3,60.0,12,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Barbell)",1,30.0,12,0,0,"","",
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Barbell)",1,30.0,10,0,0,"Low set",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Double Arm",1,24.0,10,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Double Arm",2,24.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Double Arm",3,24.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Dumbbell)",1,12.0,8,0,0,"Single arm",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Dumbbell)",2,12.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Dumbbell)",3,12.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Hammer Curl (Dumbbell)",1,12.0,11,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Hammer Curl (Dumbbell)",2,12.0,11,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Hammer Curl (Dumbbell)",3,12.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Double Arm Seated",1,24.0,10,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Double Arm Seated",2,24.0,12,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Double Arm Seated",3,24.0,12,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Single Arm Seated",1,12.0,8,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Single Arm Seated",2,12.0,8,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl Dumbbell Single Arm Seated",3,12.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Hammer Curl Seated",1,12.0,10,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Hammer Curl Seated",2,12.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Hammer Curl Seated",3,12.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Cable)",1,10.0,15,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Cable)",2,15.0,12,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Cable)",3,15.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Machine)",1,20.0,15,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Machine)",2,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Bicep Curl (Machine)",3,30.0,6,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Barbell)",1,30.0,15,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Barbell)",2,40.0,11,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Dumbbell)",1,30.0,12,0,0,"Center plate",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Dumbbell)",2,30.0,9,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Dumbbell)",3,30.0,8,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Barbell)",1,40.0,8,0,0,"Seated",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Barbell)",2,40.0,8,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Extension (Barbell)",3,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Tricep Extension Dumbbell Seated",1,30.0,10,0,0,"Center plate",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Tricep Extension Dumbbell Seated",2,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Tricep Extension Dumbbell Seated",3,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Skullcrusher (Barbell)",1,30.0,11,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Skullcrusher (Barbell)",2,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Skullcrusher (Barbell)",3,30.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,15,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,12,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,10,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Dip",1,100.0,15,0,0,"",,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Dip",2,100.0,12,0,0,,,
2024-01-25 17:17:04,"Bicep & Tricep",1h 18m,"Triceps Dip",3,100.0,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press - Close Grip (Barbell)",1,74.99999999999999,12,0,0,"","",
2024-01-27 15:59:48,"Chest",49m,"Bench Press - Close Grip (Barbell)",2,74.99999999999999,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press - Close Grip (Barbell)",3,74.99999999999999,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press - Close Grip (Barbell)",4,74.99999999999999,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press - Close Grip (Barbell)",5,74.99999999999999,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press - Close Grip (Barbell)",6,70.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Bench Press (Barbell)",1,74.99999999999999,8,0,0,"",,
2024-01-27 15:59:48,"Chest",49m,"Incline Bench Press (Barbell)",2,70.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Bench Press (Barbell)",3,65.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Bench Press (Barbell)",4,60.0,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Bench Press (Barbell)",5,60.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Bench Press (Barbell)",6,60.0,9,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press (Dumbbell)",1,50.0,12,0,0,"",,
2024-01-27 15:59:48,"Chest",49m,"Bench Press (Dumbbell)",2,50.0,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Press (Dumbbell)",3,50.0,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Bench Dumbel Hammer Press",1,50.0,9,0,0,"",,
2024-01-27 15:59:48,"Chest",49m,"Bench Dumbel Hammer Press",2,50.0,9,0,0,,,
